"securityId","symbol","symbolSfx","roundLot","isTestSymbol","mpv"
1373,"CCNE","",100,false,10000
1374,"CCNEP","",100,false,10000
1375,"CCO","",100,false,10000
1376,"CCOI","",100,false,10000
1378,"CCOR","",100,false,10000
13529,"CCRD","",100,false,10000
1381,"CCRN","",100,false,10000
1382,"CCRV","",100,false,10000
1383,"CCS","",100,false,10000
16770,"CCSB","",100,false,10000
12740,"CCSI","",100,false,10000
14814,"CCSO","",100,false,10000
16448,"CCTG","",100,false,10000
13544,"CCTS","",100,false,10000
12912,"CCTSU","",100,false,10000
13543,"CCTSW","",100,false,10000
1384,"CCU","",100,false,10000
1392,"CCZ","",100,false,10000
13251,"CDAQ","",100,false,10000
12548,"CDAQU","",100,false,10000
13252,"CDAQW","",100,false,10000
1395,"CDC","",100,false,10000
1396,"CDE","",100,false,10000
15241,"CDEI","",100,false,10000
14922,"CDIO","",100,false,100
14923,"CDIOW","",100,false,100
1399,"CDL","",100,false,10000
16356,"CDLR","",100,false,10000
1400,"CDLX","",100,false,10000
1401,"CDMO","",100,false,10000
1403,"CDNA","",100,false,10000
1404,"CDNS","",100,false,10000
15939,"CDP","",100,false,10000
1407,"CDR","PRB",100,false,10000
1408,"CDR","PRC",100,false,10000
12974,"CDRE","",100,false,10000
13209,"CDRO","",100,false,10000
13210,"CDROW","",100,false,100
15994,"CDT","",100,false,10000
16752,"CDTG","",100,false,10000
15995,"CDTTW","",100,false,100
1409,"CDTX","",100,false,10000
1410,"CDW","",100,false,10000
13956,"CDX","",100,false,10000
1411,"CDXC","",100,false,10000
1412,"CDXS","",100,false,10000
1413,"CDZI","",100,false,10000
11846,"CDZIP","",100,false,10000
1414,"CE","",100,false,10000
13935,"CEAD","",100,false,100
13936,"CEADW","",100,false,100
14981,"CECO","",100,false,10000
1417,"CEE","",100,false,10000
1418,"CEF","",100,false,10000
1419,"CEFA","",100,false,10000
1420,"CEFD","",100,false,10000
1421,"CEFS","",100,false,10000
13850,"CEG","",100,false,10000
1422,"CEI","",100,false,10000
1423,"CEIX","",100,false,10000
1425,"CELC","",100,false,10000
1426,"CELG","RT",100,false,10000
1427,"CELH","",100,false,10000
11952,"CELU","",100,false,10000
11957,"CELUW","",100,false,10000
13241,"CELZ","",100,false,10000
1429,"CEM","",100,false,10000
1430,"CEMB","",100,false,10000
13683,"CENN","",100,false,10000
1433,"CENT","",100,false,10000
1434,"CENTA","",100,false,10000
1435,"CENX","",100,false,10000
1437,"CEPU","",100,false,10000
9305,"CERE","",100,false,10000
16557,"CERO","",100,false,10000
16558,"CEROW","",100,false,10000
1442,"CERS","",100,false,10000
9666,"CERT","",100,false,10000
1443,"CET","",100,false,10000
15501,"CETF","",100,false,10000
15410,"CETU","",100,false,10000
15411,"CETUR","",100,false,10000
15242,"CETUU","",100,false,10000
15412,"CETUW","",100,false,10000
1445,"CETX","",100,false,100
15407,"CETY","",100,false,10000
1448,"CEV","",100,false,10000
1449,"CEVA","",100,false,10000
1450,"CEW","",100,false,10000
1453,"CF","",100,false,10000
1454,"CFA","",100,false,10000
1455,"CFB","",100,false,10000
1457,"CFBK","",100,false,10000
1458,"CFCV","",100,false,10000
1462,"CFFI","",100,false,10000
1463,"CFFN","",100,false,10000
13919,"CFFS","",100,false,10000
13394,"CFFSU","",100,false,10000
13920,"CFFSW","",100,false,10000
1464,"CFG","",100,false,10000
1465,"CFG","PRD",100,false,10000
1466,"CFG","PRE",100,false,10000
11712,"CFLT","",100,false,10000
1469,"CFO","",100,false,10000
1470,"CFR","",100,false,10000
9526,"CFR","PRB",100,false,10000
13656,"CFSB","",100,false,10000
1474,"CG","",100,false,10000
1475,"CGA","",100,false,10000
11415,"CGABL","",100,false,10000
11030,"CGAU","",100,false,10000
1476,"CGBD","",100,false,10000
16252,"CGBDL","",100,false,10000
16019,"CGBL","",100,false,10000
1477,"CGC","",100,false,10000
16020,"CGCB","",100,false,10000
14006,"CGCP","",100,false,10000
16021,"CGDG","",100,false,10000
14007,"CGDV","",100,false,10000
9899,"CGEM","",100,false,10000
1478,"CGEN","",100,false,10000
14008,"CGGO","",100,false,10000
14009,"CGGR","",100,false,10000
16022,"CGIE","",100,false,10000
14928,"CGMS","",100,false,10000
14929,"CGMU","",100,false,10000
10141,"CGNT","",100,false,10000
1480,"CGNX","",100,false,10000
1481,"CGO","",100,false,10000
16472,"CGON","",100,false,10000
1482,"CGRO","",100,false,10000
14930,"CGSD","",100,false,10000
16023,"CGSM","",100,false,10000
12736,"CGTX","",100,false,10000
14010,"CGUS","",100,false,10000
14617,"CGV","",100,false,10000
1485,"CGW","",100,false,10000
14011,"CGXU","",100,false,10000
10932,"CHAA","",100,false,10000
16312,"CHAI","",100,false,10000
15556,"CHAT","",100,false,10000
1491,"CHAU","",100,false,10000
1493,"CHCI","",100,false,10000
1494,"CHCO","",100,false,10000
1495,"CHCT","",100,false,10000
1496,"CHD","",100,false,10000
1497,"CHDN","",100,false,10000
1498,"CHE","",100,false,10000
1499,"CHEF","",100,false,10000
1500,"CHEK","",100,false,10000
1504,"CHGG","",100,false,10000
1505,"CHGX","",100,false,10000
1506,"CHH","",100,false,10000
1507,"CHI","",100,false,10000
1515,"CHIQ","",100,false,10000
10265,"CHK","",100,false,10000
10266,"CHKEL","",100,false,10000
10267,"CHKEW","",100,false,10000
10268,"CHKEZ","",100,false,10000
1520,"CHKP","",100,false,10000
1523,"CHMG","",100,false,10000
1524,"CHMI","",100,false,10000
1525,"CHMI","PRA",100,false,10000
1526,"CHMI","PRB",100,false,10000
1527,"CHN","",100,false,10000
1531,"CHNR","",100,false,100
15724,"CHPS","",100,false,10000
10418,"CHPT","",100,false,10000
16207,"CHR","",100,false,10000
14544,"CHRD","",100,false,10000
16559,"CHRO","",100,false,10000
1536,"CHRS","",100,false,10000
1537,"CHRW","",100,false,10000
1539,"CHSCL","",100,false,10000
1540,"CHSCM","",100,false,10000
1541,"CHSCN","",100,false,10000
1542,"CHSCO","",100,false,10000
1543,"CHSCP","",100,false,10000
15416,"CHSN","",100,false,10000
1544,"CHT","",100,false,10000
1545,"CHTR","",100,false,10000
1547,"CHUY","",100,false,10000
1548,"CHW","",100,false,10000
1549,"CHWY","",100,false,10000
1550,"CHX","",100,false,10000
1551,"CHY","",100,false,10000
1552,"CI","",100,false,10000
1553,"CIA","",100,false,10000
1554,"CIB","",100,false,10000
1555,"CIBR","",100,false,10000
1556,"CID","",100,false,10000
1558,"CIEN","",100,false,10000
1559,"CIF","",100,false,10000
12315,"CIFR","",100,false,10000
12316,"CIFRW","",100,false,10000
1560,"CIG","",100,false,10000
1561,"CIG","C",100,false,10000
1562,"CIGI","",100,false,10000
1564,"CII","",100,false,10000
1568,"CIK","",100,false,10000
1569,"CIL","",100,false,10000
1570,"CIM","",100,false,10000
1571,"CIM","PRA",100,false,10000
1572,"CIM","PRB",100,false,10000
1573,"CIM","PRC",100,false,10000
1574,"CIM","PRD",100,false,10000
1575,"CINF","",100,false,10000
12706,"CING","",100,false,100
13265,"CINGW","",100,false,100
13053,"CINT","",100,false,10000
1577,"CIO","",100,false,10000
1578,"CIO","PRA",100,false,10000
12694,"CION","",100,false,10000
13596,"CISO","",100,false,10000
15654,"CISS","",100,false,10000
14021,"CITE","",100,false,10000
13595,"CITEU","",100,false,10000
14022,"CITEW","",100,false,100
1582,"CIVB","",100,false,10000
12940,"CIVI","",100,false,10000
1583,"CIX","",100,false,10000
1584,"CIZ","",100,false,10000
15593,"CJET","",100,false,100
1586,"CJJD","",100,false,10000
1588,"CKPT","",100,false,10000
1589,"CKX","",100,false,10000
1590,"CL","",100,false,10000
1592,"CLAR","",100,false,10000
1593,"CLB","",100,false,10000
1594,"CLBK","",100,false,10000
11837,"CLBR","",100,false,10000
11532,"CLBR","U",100,false,10000
11838,"CLBR","WS",100,false,10000
12322,"CLBT","",100,false,10000
12325,"CLBTW","",100,false,10000
15382,"CLCO","",100,false,10000
15924,"CLDI","",100,false,10000
15925,"CLDI","WS",100,false,10000
9883,"CLDL","",100,false,10000
1599,"CLDT","",100,false,10000
11802,"CLDT","PRA",100,false,10000
1600,"CLDX","",100,false,10000
1601,"CLEU","",100,false,10000
1602,"CLF","",100,false,10000
1603,"CLFD","",100,false,10000
1604,"CLGN","",100,false,10000
1606,"CLH","",100,false,10000
15531,"CLIA","",100,false,10000
15648,"CLIP","",100,false,10000
1609,"CLIR","",100,false,100
1610,"CLIX","",100,false,10000
1611,"CLLS","",100,false,10000
1612,"CLM","",100,false,10000
14944,"CLMB","",100,false,10000
1613,"CLMT","",100,false,10000
1615,"CLNE","",100,false,10000
9830,"CLNN","",100,false,100
9831,"CLNNW","",100,false,100
12823,"CLNR","",100,false,10000
15184,"CLOA","",100,false,10000
16336,"CLOD","",100,false,10000
12370,"CLOE","",100,false,10000
12369,"CLOER","",100,false,100
11962,"CLOEU","",100,false,10000
14503,"CLOI","",100,false,10000
1621,"CLOU","",100,false,10000
9889,"CLOV","",100,false,100
15743,"CLOX","",100,false,10000
15211,"CLOZ","",100,false,10000
1622,"CLPR","",100,false,10000
1623,"CLPS","",100,false,100
1624,"CLPT","",100,false,10000
1626,"CLRB","",100,false,10000
14442,"CLRC","",100,false,10000
14443,"CLRCR","",100,false,10000
14302,"CLRCU","",100,false,10000
14444,"CLRCW","",100,false,100
1629,"CLRO","",100,false,10000
1630,"CLS","",100,false,10000
1631,"CLSD","",100,false,10000
13993,"CLSE","",100,false,10000
1632,"CLSK","",100,false,10000
11883,"CLSM","",100,false,10000
12752,"CLST","",100,false,10000
9738,"CLVR","",100,false,10000
9739,"CLVRW","",100,false,100
10119,"CLVT","",100,false,10000
11645,"CLVT","PRA",100,false,10000
1636,"CLW","",100,false,10000
1637,"CLWT","",100,false,10000
1638,"CLX","",100,false,10000
1640,"CM","",100,false,10000
1641,"CMA","",100,false,10000
11536,"CMAX","",100,false,10000
11537,"CMAXW","",100,false,10000
1642,"CMBM","",100,false,10000
1643,"CMBS","",100,false,10000
1644,"CMC","",100,false,10000
13734,"CMCA","",100,false,10000
13211,"CMCAU","",100,false,10000
13735,"CMCAW","",100,false,100
15863,"CMCI","",100,false,10000
1645,"CMCL","",100,false,10000
1646,"CMCM","",100,false,10000
1647,"CMCO","",100,false,10000
1648,"CMCSA","",100,false,10000
1649,"CMCT","",100,false,10000
15533,"CMDT","",100,false,10000
1652,"CMDY","",100,false,10000
1653,"CME","",100,false,10000
1654,"CMF","",100,false,10000
1656,"CMG","",100,false,10000
1657,"CMI","",100,false,10000
1659,"CMLS","",100,false,10000
10663,"CMMB","",100,false,100
15011,"CMND","",100,false,10000
1662,"CMP","",100,false,10000
13526,"CMPO","",100,false,10000
13525,"CMPOW","",100,false,100
1664,"CMPR","",100,false,10000
1665,"CMPS","",100,false,10000
12941,"CMPX","",100,false,10000
1666,"CMRE","",100,false,10000
1667,"CMRE","PRB",100,false,10000
1668,"CMRE","PRC",100,false,10000
1669,"CMRE","PRD",100,false,10000
1670,"CMRE","PRE",100,false,10000
1671,"CMRX","",100,false,10000
1672,"CMS","",100,false,10000
1673,"CMS","PRB",10,false,10000
11864,"CMS","PRC",100,false,10000
1674,"CMSA","",100,false,10000
1675,"CMSC","",100,false,10000
1676,"CMSD","",100,false,10000
1677,"CMT","",100,false,10000
12956,"CMTG","",100,false,10000
1678,"CMTL","",100,false,10000
1679,"CMU","",100,false,10000
1681,"CNA","",100,false,10000
1683,"CNBS","",100,false,10000
1684,"CNC","",100,false,10000
1686,"CNCR","",100,false,10000
12845,"CNDA","",100,false,10000
12334,"CNDA","U",100,false,10000
12844,"CNDA","WS",100,false,10000
1687,"CNDT","",100,false,10000
16747,"CNEQ","",100,false,10000
1688,"CNET","",100,false,100
10201,"CNEY","",100,false,100
1689,"CNF","",100,false,10000
1690,"CNFR","",100,false,100
15839,"CNFRZ","",100,false,10000
13719,"CNGL","",100,false,10000
13200,"CNGLU","",100,false,10000
13720,"CNGLW","",100,false,10000
1692,"CNHI","",100,false,10000
1693,"CNI","",100,false,10000
1694,"CNK","",100,false,10000
12015,"CNM","",100,false,10000
1695,"CNMD","",100,false,10000
1697,"CNNE","",100,false,10000
1698,"CNO","",100,false,10000
9551,"CNO","PRA",100,false,10000
1699,"CNOB","",100,false,10000
12311,"CNOBP","",100,false,10000
1700,"CNP","",100,false,10000
1702,"CNQ","",100,false,10000
1704,"CNRG","",100,false,10000
1705,"CNS","",100,false,10000
1706,"CNSL","",100,false,10000
1707,"CNSP","",100,false,100
11486,"CNTA","",100,false,10000
10707,"CNTB","",100,false,10000
1709,"CNTG","",100,false,100
12039,"CNTX","",100,false,10000
1710,"CNTY","",100,false,10000
15576,"CNVS","",100,false,100
1711,"CNX","",100,false,10000
9565,"CNXC","",100,false,10000
1712,"CNXN","",100,false,10000
1713,"CNXT","",100,false,10000
1714,"CNYA","",100,false,10000
16461,"COAL","",100,false,10000
16038,"COCH","",100,false,10000
16039,"COCHW","",100,false,10000
12824,"COCO","",100,false,10000
1716,"COCP","",100,false,10000
1717,"CODA","",100,false,10000
1718,"CODI","",100,false,10000
1719,"CODI","PRA",100,false,10000
1720,"CODI","PRB",100,false,10000
1721,"CODI","PRC",100,false,10000
1722,"CODX","",100,false,10000
1723,"COE","",100,false,10000
14945,"COEP","",100,false,100
14946,"COEPW","",100,false,100
1724,"COF","",100,false,10000
1728,"COF","PRI",100,false,10000
1729,"COF","PRJ",100,false,10000
1730,"COF","PRK",100,false,10000
11273,"COF","PRL",100,false,10000
12096,"COF","PRN",100,false,10000
1731,"COFS","",100,false,10000
9143,"COGT","",100,false,10000
1733,"COHN","",100,false,10000
1734,"COHR","",100,false,10000
1735,"COHU","",100,false,10000
11024,"COIN","",100,false,10000
1736,"COKE","",100,false,10000
1737,"COLB","",100,false,10000
1738,"COLD","",100,false,10000
1739,"COLL","",100,false,10000
1740,"COLM","",100,false,10000
1741,"COM","",100,false,10000
1742,"COMB","",100,false,10000
1743,"COMM","",100,false,100
10895,"COMP","",100,false,10000
1744,"COMT","",100,false,10000
14663,"CONL","",100,false,10000
1746,"CONN","",100,false,10000
15821,"CONY","",100,false,10000
1747,"COO","",100,false,10000
12061,"COOK","",100,false,10000
10350,"COOL","",100,false,10000
9722,"COOLU","",100,false,10000
10351,"COOLW","",100,false,100
1748,"COOP","",100,false,10000
16682,"COOT","",100,false,10000
16683,"COOTW","",100,false,100
1749,"COP","",100,false,10000
15253,"COPJ","",100,false,10000
16619,"COPP","",100,false,10000
1750,"COPX","",100,false,10000
1751,"COR","",100,false,10000
1753,"CORN","",100,false,10000
1754,"CORP","",100,false,10000
1757,"CORT","",100,false,10000
13721,"CORZ","",100,false,10000
13718,"CORZW","",100,false,10000
16462,"CORZZ","",100,false,10000
14025,"COSM","",100,false,100
1758,"COST","",100,false,10000
1759,"COTY","",100,false,10000
10886,"COUR","",100,false,10000
15130,"COWG","",100,false,10000
15926,"COWS","",100,false,10000
1765,"COWZ","",100,false,10000
15145,"COYA","",100,false,10000
1766,"CP","",100,false,10000
1767,"CPA","",100,false,10000
1771,"CPAC","",100,false,10000
16263,"CPAI","",100,false,10000
16685,"CPAY","",100,false,10000
1773,"CPB","",100,false,10000
16107,"CPBI","",100,false,10000
1775,"CPER","",100,false,10000
1776,"CPF","",100,false,10000
1777,"CPG","",100,false,10000
1778,"CPHC","",100,false,10000
1779,"CPHI","",100,false,10000
14531,"CPII","",100,false,10000
1781,"CPIX","",100,false,10000
1782,"CPK","",100,false,10000
1784,"CPLP","",100,false,10000
16313,"CPLS","",100,false,10000
10587,"CPNG","",100,false,10000
11779,"CPOP","",100,false,10000
1785,"CPRI","",100,false,10000
1786,"CPRT","",100,false,10000
1787,"CPRX","",100,false,10000
1788,"CPS","",100,false,10000
1789,"CPSH","",100,false,10000
16808,"CPSM","",100,false,10000
1794,"CPSS","",100,false,10000
1796,"CPT","",100,false,10000
13937,"CPTN","",100,false,10000
13938,"CPTNW","",100,false,10000
1800,"CPZ","",100,false,10000
1801,"CQP","",100,false,10000
1802,"CQQQ","",100,false,10000
1803,"CR","",100,false,10000
1804,"CRAI","",100,false,10000
1805,"CRAK","",100,false,10000
14781,"CRBG","",100,false,10000
1806,"CRBN","",100,false,10000
1807,"CRBP","",100,false,10000
11986,"CRBU","",100,false,10000
9307,"CRC","",100,false,10000
10818,"CRCT","",100,false,10000
1808,"CRD","A",100,false,10000
1809,"CRD","B",100,false,10000
1810,"CRDF","",100,false,10000
12164,"CRDL","",100,false,10000
13788,"CRDO","",100,false,10000
15668,"CRDT","",100,false,10000
15503,"CRED","",100,false,10000
1812,"CREG","",100,false,10000
11726,"CRESW","",100,false,100
1813,"CRESY","",100,false,10000
16173,"CREV","",100,false,10000
16174,"CREVW","",100,false,10000
1814,"CREX","",100,false,10000
1816,"CRF","",100,false,10000
15226,"CRGO","",100,false,10000
15227,"CRGOW","",100,false,10000
16210,"CRGX","",100,false,10000
13280,"CRGY","",100,false,10000
1817,"CRH","",100,false,10000
1820,"CRI","",100,false,10000
1821,"CRIS","",100,false,10000
14163,"CRIT","",100,false,10000
1822,"CRK","",100,false,10000
10052,"CRKN","",100,false,100
1823,"CRL","",100,false,10000
1824,"CRM","",100,false,10000
1825,"CRMD","",100,false,10000
16594,"CRML","",100,false,10000
16595,"CRMLW","",100,false,10000
1826,"CRMT","",100,false,10000
1827,"CRNC","",100,false,10000
1828,"CRNT","",100,false,10000
1829,"CRNX","",100,false,10000
1831,"CRON","",100,false,10000
1832,"CROX","",100,false,10000
12472,"CRPT","",100,false,10000
1833,"CRS","",100,false,10000
16823,"CRSH","",100,false,10000
1837,"CRSP","",100,false,10000
1838,"CRSR","",100,false,10000
1839,"CRT","",100,false,10000
16229,"CRTC","",100,false,10000
1842,"CRTO","",100,false,10000
1844,"CRUS","",100,false,10000
11510,"CRUZ","",100,false,10000
1845,"CRVL","",100,false,10000
15831,"CRVO","",100,false,10000
1846,"CRVS","",100,false,10000
1847,"CRWD","",100,false,10000
1848,"CRWS","",100,false,10000
1851,"CSA","",100,false,10000
10588,"CSAN","",100,false,10000
1852,"CSB","",100,false,10000
1853,"CSBR","",100,false,10000
1854,"CSCO","",100,false,10000
1856,"CSD","",100,false,10000
1857,"CSF","",100,false,10000
1858,"CSGP","",100,false,10000
1859,"CSGS","",100,false,10000
14732,"CSHI","",100,false,10000
1861,"CSIQ","",100,false,10000
1862,"CSL","",100,false,10000
14058,"CSLM","",100,false,10000
14059,"CSLMR","",100,false,10000
13666,"CSLMU","",100,false,10000
14060,"CSLMW","",100,false,10000
15739,"CSLR","",100,false,100
15740,"CSLRW","",100,false,100
1864,"CSM","",100,false,10000
15855,"CSMD","",100,false,10000
1867,"CSPI","",100,false,10000
1869,"CSQ","",100,false,10000
9747,"CSR","",100,false,10000
9748,"CSR","PRC",100,false,10000
1870,"CSSE","",100,false,100
14688,"CSSEL","",100,false,100
1871,"CSSEN","",100,false,10000
1872,"CSSEP","",100,false,10000
1873,"CSTE","",100,false,10000
1874,"CSTL","",100,false,10000
1875,"CSTM","",100,false,10000
1878,"CSV","",100,false,10000
1879,"CSWC","",100,false,10000
15629,"CSWCZ","",100,false,10000
1881,"CSWI","",100,false,10000
1882,"CSX","",100,false,10000
14066,"CTA","",100,false,10000
1883,"CTA","PRA",100,false,10000
1884,"CTA","PRB",100,false,10000
1886,"CTAS","",100,false,10000
1888,"CTBB","",100,false,10000
1889,"CTBI","",100,false,10000
15732,"CTCX","",100,false,10000
15733,"CTCXW","",100,false,10000
1890,"CTDD","",100,false,10000
9316,"CTEC","",100,false,10000
1892,"CTEST","",100,true,10000
12648,"CTEST","A",100,true,10000
12596,"CTEX","",100,false,10000
13174,"CTGO","",100,false,10000
1894,"CTHR","",100,false,100
12006,"CTKB","",100,false,10000
11084,"CTLP","",100,false,10000
1898,"CTLT","",100,false,10000
14887,"CTM","",100,false,10000
1899,"CTMX","",100,false,10000
16748,"CTNM","",100,false,10000
15768,"CTNT","",100,false,10000
1900,"CTO","",100,false,10000
11849,"CTO","PRA",100,false,10000
10934,"CTOS","",100,false,10000
1901,"CTR","",100,false,10000
1902,"CTRA","",100,false,10000
1903,"CTRE","",100,false,10000
16782,"CTRI","",100,false,10000
1904,"CTRM","",100,false,10000
1905,"CTRN","",100,false,10000
1906,"CTS","",100,false,10000
1907,"CTSH","",100,false,10000
1908,"CTSO","",100,false,100
13212,"CTV","",100,false,10000
13213,"CTV","WS",100,false,10000
1910,"CTVA","",100,false,10000
1911,"CTXR","",100,false,100
1917,"CUBA","",100,false,10000
1918,"CUBB","",100,false,10000
1919,"CUBE","",100,false,10000
1920,"CUBI","",100,false,10000
1923,"CUBI","PRE",100,false,10000
1924,"CUBI","PRF",100,false,10000
1925,"CUE","",100,false,10000
1926,"CUK","",100,false,10000
11913,"CULL","",100,false,10000
1927,"CULP","",100,false,10000
1928,"CURE","",100,false,10000
9210,"CURI","",100,false,10000
9211,"CURIW","",100,false,100
11803,"CURV","",100,false,10000
1930,"CUT","",100,false,10000
1931,"CUTR","",100,false,10000
1932,"CUZ","",100,false,10000
1934,"CVAC","",100,false,10000
13485,"CVAR","",100,false,10000
1935,"CVBF","",100,false,10000
1936,"CVCO","",100,false,10000
1938,"CVE","",100,false,10000
9864,"CVE","WS",100,false,10000
1939,"CVEO","",100,false,10000
1941,"CVGI","",100,false,10000
1942,"CVGW","",100,false,10000
1943,"CVI","",100,false,10000
15243,"CVIE","",100,false,10000
10936,"CVII","",100,false,10000
16522,"CVIIU","",100,false,10000
16523,"CVIIW","",100,false,10000
15201,"CVKD","",100,false,100
15244,"CVLC","",100,false,10000
1944,"CVLG","",100,false,10000
1945,"CVLT","",100,false,10000
1946,"CVLY","",100,false,10000
1947,"CVM","",100,false,10000
15245,"CVMC","",100,false,10000
1948,"CVNA","",100,false,10000
1949,"CVR","",100,false,10000
15856,"CVRD","",100,false,10000
16069,"CVRT","",100,false,10000
11758,"CVRX","",100,false,10000
1950,"CVS","",100,false,10000
15246,"CVSB","",100,false,10000
15247,"CVSE","",100,false,10000
1951,"CVU","",100,false,10000
1952,"CVV","",100,false,10000
1953,"CVX","",100,false,10000
1954,"CVY","",100,false,10000
1955,"CW","",100,false,10000
12520,"CWAN","",100,false,10000
1956,"CWB","",100,false,10000
1957,"CWBC","",100,false,10000
1959,"CWCO","",100,false,10000
15555,"CWD","",100,false,100
1960,"CWEB","",100,false,10000
1961,"CWEN","",100,false,10000
1962,"CWEN","A",100,false,10000
1963,"CWH","",100,false,10000
1964,"CWI","",100,false,10000
1965,"CWK","",100,false,10000
1966,"CWS","",100,false,10000
1967,"CWST","",100,false,10000
1968,"CWT","",100,false,10000
1969,"CX","",100,false,10000
15369,"CXAI","",100,false,10000
15370,"CXAIW","",100,false,100
1971,"CXDO","",100,false,10000
1972,"CXE","",100,false,10000
1973,"CXH","",100,false,10000
11699,"CXM","",100,false,10000
1976,"CXSE","",100,false,10000
15464,"CXT","",100,false,10000
1977,"CXW","",100,false,10000
12137,"CYBN","",100,false,10000
1982,"CYBR","",100,false,10000
1983,"CYCC","",100,false,10000
1984,"CYCCP","",100,false,10000
1985,"CYCN","",100,false,10000
1986,"CYD","",100,false,10000
1987,"CYH","",100,false,10000
12797,"CYN","",100,false,100
1989,"CYRX","",100,false,10000
9632,"CYTH","",100,false,10000
9633,"CYTHW","",100,false,100
1990,"CYTK","",100,false,10000
12027,"CYTO","",100,false,10000
1991,"CZA","",100,false,10000
16314,"CZAR","",100,false,10000
14448,"CZFS","",100,false,10000
1992,"CZNC","",100,false,10000
12304,"CZOO","",100,false,10000
1993,"CZR","",100,false,10000
1994,"CZWI","",100,false,10000
1996,"D","",100,false,10000
1997,"DAC","",100,false,10000
1998,"DADA","",100,false,10000
1999,"DAIO","",100,false,10000
2000,"DAKT","",100,false,10000
2001,"DAL","",100,false,10000
2002,"DALI","",100,false,10000
11760,"DALN","",100,false,10000
2004,"DAN","",100,false,10000
2005,"DAO","",100,false,10000
11025,"DAPP","",100,false,10000
11067,"DAPR","",100,false,10000
2006,"DAR","",100,false,10000
2007,"DARE","",100,false,100
15875,"DARP","",100,false,10000
9622,"DASH","",100,false,10000
12594,"DAT","",100,false,10000
12199,"DATS","",100,false,10000
12201,"DATSW","",100,false,10000
2009,"DAUG","",100,false,10000
2010,"DAVA","",100,false,10000
13604,"DAVE","",100,false,10000
13605,"DAVEW","",100,false,100
11474,"DAWN","",100,false,10000
2011,"DAX","",100,false,10000
16509,"DAY","",100,false,10000
2012,"DB","",100,false,10000
2013,"DBA","",100,false,10000
2014,"DBAW","",100,false,10000
2015,"DBB","",100,false,10000
2016,"DBC","",100,false,10000
2017,"DBD","",100,false,10000
2018,"DBE","",100,false,10000
2019,"DBEF","",100,false,10000
2020,"DBEH","",100,false,10000
2021,"DBEM","",100,false,10000
2022,"DBEU","",100,false,10000
2023,"DBEZ","",100,false,10000
11383,"DBGI","",100,false,10000
11384,"DBGIW","",100,false,10000
2025,"DBI","",100,false,10000
2026,"DBJP","",100,false,10000
2027,"DBL","",100,false,10000
2029,"DBMF","",100,false,10000
14211,"DBND","",100,false,10000
2030,"DBO","",100,false,10000
2032,"DBP","",100,false,10000
11682,"DBRG","",100,false,10000
11684,"DBRG","PRH",100,false,10000
11685,"DBRG","PRI",100,false,10000
11686,"DBRG","PRJ",100,false,10000
2035,"DBVT","",100,false,100
2036,"DBX","",100,false,10000
14212,"DC","",100,false,10000
14733,"DC","WS",100,false,10000
9590,"DCBO","",100,false,10000
2037,"DCF","",100,false,10000
13012,"DCGO","",100,false,10000
2039,"DCI","",100,false,10000
16510,"DCMT","",100,false,10000
2040,"DCO","",100,false,10000
2041,"DCOM","",100,false,10000
2042,"DCOMP","",100,false,10000
15927,"DCOR","",100,false,10000
2046,"DCPH","",100,false,10000
16511,"DCRE","",100,false,10000
2048,"DCTH","",100,false,10000
2050,"DD","",100,false,10000
16230,"DDC","",100,false,10000
2051,"DDD","",100,false,10000
9749,"DDEC","",100,false,10000
12321,"DDI","",100,false,10000
2054,"DDIV","",100,false,10000
11764,"DDL","",100,false,10000
2055,"DDLS","",100,false,10000
2056,"DDM","",100,false,10000
2057,"DDOG","",100,false,10000
2058,"DDS","",100,false,10000
2059,"DDT","",100,false,10000
2060,"DDWM","",100,false,10000
2061,"DE","",100,false,10000
2062,"DEA","",100,false,10000
16341,"DEC","",100,false,10000
14430,"DECA","",100,false,10000
14224,"DECAU","",100,false,10000
14431,"DECAW","",100,false,100
2063,"DECK","",100,false,10000
15054,"DECT","",100,false,10000
15055,"DECW","",100,false,10000
9561,"DECZ","",100,false,10000
2064,"DEED","",100,false,10000
2065,"DEEF","",100,false,10000
2066,"DEEP","",100,false,10000
14802,"DEFI","",100,false,10000
14309,"DEHP","",100,false,10000
2072,"DEI","",100,false,10000
2073,"DELL","",100,false,10000
2074,"DEM","",100,false,10000
9361,"DEMZ","",100,false,10000
2076,"DENN","",100,false,10000
2077,"DEO","",100,false,10000
13083,"DERM","",100,false,10000
2078,"DES","",100,false,10000
15977,"DESK","",100,false,10000
2079,"DESP","",100,false,10000
2081,"DEUS","",100,false,10000
2082,"DEW","",100,false,10000
11576,"DFAC","",100,false,10000
9570,"DFAE","",100,false,10000
9444,"DFAI","",100,false,10000
14013,"DFAR","",100,false,10000
11577,"DFAS","",100,false,10000
11578,"DFAT","",100,false,10000
9445,"DFAU","",100,false,10000
16005,"DFAW","",100,false,10000
12403,"DFAX","",100,false,10000
15669,"DFCA","",100,false,10000
13098,"DFCF","",100,false,10000
2084,"DFE","",100,false,10000
2085,"DFEB","",100,false,10000
14310,"DFEM","",100,false,10000
2086,"DFEN","",100,false,10000
14311,"DFEV","",100,false,10000
16192,"DFGP","",100,false,10000
15065,"DFGR","",100,false,10000
16193,"DFGX","",100,false,10000
